eService Import Sheet,,,,,,,,,,,,
Header Information,,,,,,,,,,,,
Program Description,,Program 1 of 2 - Plugs 1 to 5,Well Name,Peyto Edson,Business Unit,Canada,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,Total,,,,0,,,0,0,0,0
,,,,,,,,,,,,
,,,,,,,,,,,,
Bundle Name,,Miscellaneous Items,,,,,,,,,,
Bundle Category,,Miscellaneous Items,,,,,,,,,,
Bundle Type,,Job,,,,,,,,,,
Number of Bundles,,1,,,Details Pricing,,/ Job(s),,,,,
Pricing Method,,Details,,,Summary Pricing,,/ 1 Job(s),,,,,
Invoice Method,,Job,,,Details Invoice,,/ Job(s),,,,,
Quantity of Bundles,,1,,,Summary Invoice,,/ 1 Job(s),,,,,
Bundle Code,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Item Code,Discountable,Description,Quantity 1,Quantity 2,Net Price,Net Amount,Discount%,Unit Book Price,Amount,Discount Amount,Calculated Discount %,Included?
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,Total,,,,0,,0,0,0,0,0
Template Job Type,,,,,,,,,,,,
Job Type,,,,,,,Pumping Serice Line Type,Unknown,Total Revenue,#N/A,,
Job Type ID,,,Depth Base Charge,Not Applicable,,,Stage / Plug Treatment Information Type,Unknown,Execution Order,,,
,,,Risk Matrix,,,,# of Unknowns,Unknown,,,,
Bundle Name,,Services,,,, ,,,,,,
Bundle Category,,Services,,,,,,,,,,
Bundle Type,,Job,,,,,,,,,,
Number of Bundles,,1,,,Details Pricing,,/ Job(s),,,,,
Pricing Method,,#N/A,,,Summary Pricing,,/ 1 Job(s),,,,,
Invoice Method,,Job,,,Details Invoice,,/ Job(s),,,,,
Quantity of Bundles,,1,,,Summary Invoice,,/ 1 Job(s),,,, ,
Bundle Code,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Item Code,Discountable,Description,Quantity 1,Quantity 2,Net Price,Net Amount,Discount%,Unit Book Price,Amount,Discount Amount,Calculated Discount %,Included?
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Total,,,,,,0,,0,0,0,0,0
,,,,,,,,,,,,
Bundle Name,,Handling & Delivery,,,,,,,,,,
Bundle Category,,Handling,,,,,,,,,,
Bundle Type,,Job,,,,,,,,,,
Number of Bundles,,1,,,Details Pricing,,/ Job(s),,,,,
Pricing Method,,#N/A,,,Summary Pricing,,/ 1 Job(s),,,,,
Invoice Method,,Job,,,Details Invoice,,/ Job(s),,,,,
Quantity of Bundles,,1,,,Summary Invoice,,/ 1 Job(s),,,,,
Bundle Code,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Item Code,Discountable,Description,Quantity 1,Quantity 2,Net Price,Net Amount,Discount%,Unit Book Price,Amount,Discount Amount,Calculated Discount %,Included?
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,Total,,,,0,,,0,0,0,0
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Bundle Name,,Materials,,,,,,,,,,
Bundle Category,,Materials,,,,,,,,,,
Bundle Type,,Job,,,,,,,,,,
Number of Bundles,,1,,,Details Pricing,,/ Job(s),,,,,
Pricing Method,,#N/A,,,Summary Pricing,,/ 1 Job(s),,,,,
Invoice Method,,Job,,,Details Invoice,,/ Job(s),,,,,
Quantity of Bundles,,1,,,Summary Invoice,,/ 1 Job(s),,,,,
Bundle Code,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Item Code,Discountable,Description,Quantity 1,Quantity 2,Net Price,Net Amount,Discount%,Unit Book Price,Amount,Discount Amount,Calculated Discount %,Included?
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,Total,,,,0,,,0,0,0,0
,,,,,,,,,,,,
,,,,,,,,,,,,
Bundle Name,,Miscellaneous Items,,,,,,,,,,
Bundle Category,,Miscellaneous Items,,,,,,,,,,
Bundle Type,,Job,,,,,,,,,,
Number of Bundles,,1,,,Details Pricing,,/ Job(s),,,,,
Pricing Method,,#N/A,,,Summary Pricing,,/ 1 Job(s),,,,,
Invoice Method,,Job,,,Details Invoice,,/ Job(s),,,,,
Quantity of Bundles,,1,,,Summary Invoice,,/ 1 Job(s),,,,,
Bundle Code,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Item Code,Discountable,Description,Quantity 1,Quantity 2,Net Price,Net Amount,Discount%,Unit Book Price,Amount,Discount Amount,Calculated Discount %,Included?
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,Total,,,,0,,0,0,0,0,0
,,,,,,,,,,,,
Template Job Type,,,,,,,,,,,,
Job Type,,,,,,,Pumping Serice Line Type,Unknown,Total Revenue,#N/A,,
Job Type ID,,,Depth Base Charge,Not Applicable,,,Stage / Plug Treatment Information Type,Unknown,Execution Order,,,
,,,Risk Matrix,,,,# of Unknowns,Unknown,,,,
Bundle Name,,Services,,,, ,,,,,,
Bundle Category,,Services,,,,,,,,,,
Bundle Type,,Job,,,,,,,,,,
Number of Bundles,,1,,,Details Pricing,,/ Job(s),,,,,
Pricing Method,,Summary With Details,,,Summary Pricing,,/ 1 Job(s),,,,,
Invoice Method,,Job,,,Details Invoice,,/ Job(s),,,,,
Quantity of Bundles,,1,,,Summary Invoice,,/ 1 Job(s),,,,,
Bundle Code,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Item Code,Discountable,Description,Quantity 1,Quantity 2,Net Price,Net Amount,Discount%,Unit Book Price,Amount,Discount Amount,Calculated Discount %,Included?
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Total,,,,,,0,,0,0,0,0,0
,,,,,,,,,,,,
Bundle Name,,Handling & Delivery,,,,,,,,,,
Bundle Category,,Handling,,,,,,,,,,
Bundle Type,,Job,,,,,,,,,,
Number of Bundles,,1,,,Details Pricing,,/ Job(s),,,,,
Pricing Method,,Details,,,Summary Pricing,,/ 1 Job(s),,,,,
Invoice Method,,Job,,,Details Invoice,,/ Job(s),,,,,
Quantity of Bundles,,1,,,Summary Invoice,,/ 1 Job(s),,,,,
Bundle Code,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Item Code,Discountable,Description,Quantity 1,Quantity 2,Net Price,Net Amount,Discount%,Unit Book Price,Amount,Discount Amount,Calculated Discount %,Included?
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,Total,,,,0,,,0,0,0,0
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Bundle Name,,Materials,,,,,,,,,,
Bundle Category,,Materials,,,,,,,,,,
Bundle Type,,Job,,,,,,,,,,
Number of Bundles,,1,,,Details Pricing,,/ Job(s),,,,,
Pricing Method,,Details,,,Summary Pricing,,/ 1 Job(s),,,,,
Invoice Method,,Job,,,Details Invoice,,/ Job(s),,,,,
Quantity of Bundles,,1,,,Summary Invoice,,/ 1 Job(s),,,,,
Bundle Code,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Item Code,Discountable,Description,Quantity 1,Quantity 2,Net Price,Net Amount,Discount%,Unit Book Price,Amount,Discount Amount,Calculated Discount %,Included?
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,Total,,,,0,,,0,0,0,0
,,,,,,,,,,,,
,,,,,,,,,,,,
Bundle Name,,Miscellaneous Items,,,,,,,,,,
Bundle Category,,Miscellaneous Items,,,,,,,,,,
Bundle Type,,Job,,,,,,,,,,
Number of Bundles,,1,,,Details Pricing,,/ Job(s),,,,,
Pricing Method,,Details,,,Summary Pricing,,/ 1 Job(s),,,,,
Invoice Method,,Job,,,Details Invoice,,/ Job(s),,,,,
Quantity of Bundles,,1,,,Summary Invoice,,/ 1 Job(s),,,,,
Bundle Code,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Item Code,Discountable,Description,Quantity 1,Quantity 2,Net Price,Net Amount,Discount%,Unit Book Price,Amount,Discount Amount,Calculated Discount %,Included?
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,Total,,,,0,,0,0,0,0,0
,,,,,,,,,,,,
,,,,,,,,,,,,
Template Job Type,,,,,,,,,,,,
Job Type,,,,,,,Pumping Serice Line Type,Unknown,Total Revenue,#N/A,,
Job Type ID,,,Depth Base Charge,Not Applicable,,,Stage / Plug Treatment Information Type,Unknown,Execution Order,,,
,,,Risk Matrix,,,,# of Unknowns,Unknown,,,,
Bundle Name,,Services,,,, ,,,,,,
Bundle Category,,Services,,,,,,,,,,
Bundle Type,,Job,,,,,,,,,,
Number of Bundles,,1,,,Details Pricing,,/ Job(s),,,,,
Pricing Method,,Summary With Details,,,Summary Pricing,,/ 1 Job(s),,,,,
Invoice Method,,Job,,,Details Invoice,,/ Job(s),,,,,
Quantity of Bundles,,1,,,Summary Invoice,,/ 1 Job(s),,,,,
Bundle Code,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Item Code,Discountable,Description,Quantity 1,Quantity 2,Net Price,Net Amount,Discount%,Unit Book Price,Amount,Discount Amount,Calculated Discount %,Included?
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Total,,,,,,0,,0,0,0,0,0
,,,,,,,,,,,,
Bundle Name,,Handling & Delivery,,,,,,,,,,
Bundle Category,,Handling,,,,,,,,,,
Bundle Type,,Job,,,,,,,,,,
Number of Bundles,,1,,,Details Pricing,,/ Job(s),,,,,
Pricing Method,,Details,,,Summary Pricing,,/ 1 Job(s),,,,,
Invoice Method,,Job,,,Details Invoice,,/ Job(s),,,,,
Quantity of Bundles,,1,,,Summary Invoice,,/ 1 Job(s),,,,,
Bundle Code,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Item Code,Discountable,Description,Quantity 1,Quantity 2,Net Price,Net Amount,Discount%,Unit Book Price,Amount,Discount Amount,Calculated Discount %,Included?
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,Total,,,,0,,,0,0,0,0
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Bundle Name,,Materials,,,,,,,,,,
Bundle Category,,Materials,,,,,,,,,,
Bundle Type,,Job,,,,,,,,,,
Number of Bundles,,1,,,Details Pricing,,/ Job(s),,,,,
Pricing Method,,Details,,,Summary Pricing,,/ 1 Job(s),,,,,
Invoice Method,,Job,,,Details Invoice,,/ Job(s),,,,,
Quantity of Bundles,,1,,,Summary Invoice,,/ 1 Job(s),,,,,
Bundle Code,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Item Code,Discountable,Description,Quantity 1,Quantity 2,Net Price,Net Amount,Discount%,Unit Book Price,Amount,Discount Amount,Calculated Discount %,Included?
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,Total,,,,0,,,0,0,0,0
,,,,,,,,,,,,
,,,,,,,,,,,,
Bundle Name,,Miscellaneous Items,,,,,,,,,,
Bundle Category,,Miscellaneous Items,,,,,,,,,,
Bundle Type,,Job,,,,,,,,,,
Number of Bundles,,1,,,Details Pricing,,/ Job(s),,,,,
Pricing Method,,Details,,,Summary Pricing,,/ 1 Job(s),,,,,
Invoice Method,,Job,,,Details Invoice,,/ Job(s),,,,,
Quantity of Bundles,,1,,,Summary Invoice,,/ 1 Job(s),,,,,
Bundle Code,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Item Code,Discountable,Description,Quantity 1,Quantity 2,Net Price,Net Amount,Discount%,Unit Book Price,Amount,Discount Amount,Calculated Discount %,Included?
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,Total,,,,0,,0,0,0,0,0
,,,,,,,,,,,,
,,,,,,,,,,,,
Template Job Type,,,,,,,,,,,,
Job Type,,,,,,,Pumping Serice Line Type,Not Applicable,Total Revenue,Not Applicable,,
Job Type ID,,,Depth Base Charge,Not Applicable,,,Stage / Plug Treatment Information Type,Not Applicable,,,,
,,,,,,,# of Not Applicables,Not Applicable,,,,
eService Import Sheet End,,,,,,,,,,,,
Product Import Sheet,,,,,,,,,,,,
Job Type,Primary Abandonment Plug,,Job Type ID,4281,,,,,,,,
Blend #,1,Plug,1,Plugs,Preflush 1,,,,,,,
Base Blend,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
Water Wet Max,Preflush,4,m3,1350,1,,,,,,,
Mix Water Req.,0,Yield,0,Sack Weight,1000,,,,,,,
BHST,0,BHCT,0,Top Depth,0,Bottom Depth,0,,,,,
TT100,0,TT100 Min,0,TT100 Max,0,Fluid Loss Angle (°),0,,,,,
TT70,0,TT70 Min,0,TT70 Max,0,Prehydrate Additives,0,,,,,
TT40,0,TT40 Min,0,TT40 Max,0,Mix Water Source,0,,,,,
Hesitation Required?,0,Hesitation Comments,0,Date Required,12:00:00 AM,Cement Source,0,,,,,
Free Water,0,Free Water Max,0,Fluid Loss,0,Fluid Loss Max,0,,,,,
Rheology,0,Rheology Min,0,Rheology Max,0,1 Page Report,0,,,,,
SGSA,0,SGSA Min,0,SGSA Max,0,SG - Slurry,0,,,,,
Max Critical Interval,0,Max Critical Interval Max,0,Load & Go,0,SG - Powder,0,,,,,
Compressive Strength,0,Compressive Strength MPa Min,0,Compressive Strength Hrs Min,0,Compressive Strength MPa Max,0,,,,,
Compressive Strength Hrs Max,0,Pilot Test ID,0,Pilot Test Iteration,0,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,2,Plug,1,Plugs,Spacer 1,,,,,,,
Base,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
,,3.88,m3,1250,2,,,,,,,
Mix Water Req.,0,Yield,0,Sack Weight,1000,,,,,,,
BHST,0,BHCT,0,Top Depth,0,Bottom Depth,0,,,,,
TT100,0,TT100 Min,0,TT100 Max,0,Fluid Loss Angle (°),0,,,,,
TT70,0,TT70 Min,0,TT70 Max,0,Prehydrate Additives,0,,,,,
TT40,0,TT40 Min,0,TT40 Max,0,Mix Water Source,0,,,,,
Hesitation Required?,0,Hesitation Comments,0,Date Required,12:00:00 AM,Cement Source,0,,,,,
Free Water,0,Free Water Max,0,Fluid Loss,0,Fluid Loss Max,0,,,,,
Rheology,0,Rheology Min,0,Rheology Max,0,1 Page Report,0,,,,,
SGSA,0,SGSA Min,0,SGSA Max,0,SG - Slurry,0,,,,,
Max Critical Interval,0,Max Critical Interval Max,0,Load & Go,0,SG - Powder,0,,,,,
Compressive Strength,0,Compressive Strength MPa Min,0,Compressive Strength Hrs Min,0,Compressive Strength MPa Max,0,,,,,
Compressive Strength Hrs Max,0,Pilot Test ID,0,Pilot Test Iteration,0,,,,,,,
Additive Name,Amount,Units,Price Book Code,Mix Method,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Blend #,3,Plug,1,Plugs,Blend 1,,,,,,,
Base,Category,Amount,Units,Density,Event #,Field Blend Testing,Client Approval Required?,,,,,
ECOprime,Plug,11,t,1550,3,No,No,,,,,
Mix Water Req.,0.784,Yield,1.164,Sack Weight,1021,,,,,,,
BHST,78,BHCT,0,Top Depth,0,Bottom Depth,0,,,,,
TT100,0,TT100 Min,0,TT100 Max,0,Fluid Loss Angle (°),0,,,,,
TT70,0,TT70 Min,0,TT70 Max,0,Prehydrate Additives,0,,,,,
TT40,0,TT40 Min,0,TT40 Max,0,Mix Water Source,0,,,,,
Hesitation Required?,0,Hesitation Comments,0,Date Required,12:00:00 AM,Cement Source,0,,,,,
Free Water,0,Free Water Max,0,Fluid Loss,0,Fluid Loss Max,0,,,,,
Rheology,0,Rheology Min,0,Rheology Max,0,1 Page Report,0,,,,,
SGSA,0,SGSA Min,0,SGSA Max,0,SG - Slurry,0,,,,,
Max Critical Interval,0,Max Critical Interval Max,0,Load & Go,0,SG - Powder,0,,,,,
